@relation elec

@attribute nsdemand real
@attribute vicprice real
@attribute vicdemand real
@attribute transfer real
@attribute class {0,1}

@data
4981.0,1195.0,4111.0,466.0,1
4905.0,1087.0,3997.0,527.0,1
4845.0,1218.0,3891.0,668.0,1
4837.0,1190.0,3845.0,690.0,1
4829.0,930.0,3791.0,699.0,1
4851.0,747.0,3748.0,801.0,1
5031.0,797.0,3731.0,850.0,1
5228.0,797.0,3827.0,830.0,1
5414.0,760.0,3816.0,918.0,1
5742.0,826.0,3906.0,930.0,1
6107.0,1221.0,4035.0,823.0,1
6442.0,1354.0,4109.0,594.0,1
6697.0,1325.0,4138.0,654.0,1
6847.0,1314.0,4201.0,786.0,1
6852.0,1212.0,4271.0,813.0,1
6845.0,1234.0,4312.0,786.0,1
6874.0,1305.0,4336.0,594.0,1
6938.0,1403.0,4360.0,725.0,1
6979.0,1451.0,4373.0,758.0,1
6985.0,1528.0,4375.0,893.0,1
6932.0,1624.0,4349.0,876.0,0
6922.0,1544.0,4329.0,921.0,0
6930.0,1454.0,4292.0,919.0,0
6904.0,1731.0,4280.0,995.0,0
6912.0,1485.0,4271.0,957.0,1
6897.0,1409.0,4270.0,917.0,1
6901.0,1358.0,4290.0,701.0,1
6949.0,1346.0,4358.0,555.0,1
6984.0,1293.0,4442.0,449.0,1
7188.0,1440.0,4531.0,546.0,1
7572.0,2203.0,4676.0,535.0,0
7773.0,2461.0,4813.0,502.0,0
7674.0,2186.0,4881.0,424.0,0
7492.0,1541.0,4842.0,356.0,0
7350.0,1683.0,4796.0,430.0,0
7163.0,1360.0,4703.0,462.0,1
6943.0,1342.0,4610.0,548.0,1
6679.0,1062.0,4529.0,512.0,1
6770.0,1356.0,4466.0,504.0,1
6733.0,1375.0,4467.0,407.0,1
6721.0,1733.0,4816.0,239.0,0
6519.0,1413.0,4810.0,334.0,1
6391.0,1517.0,4706.0,360.0,0
6153.0,1390.0,4594.0,361.0,1
5976.0,1415.0,4814.0,220.0,1
5751.0,1363.0,4686.0,305.0,1
5558.0,1385.0,4580.0,361.0,1
5400.0,1319.0,4396.0,429.0,1
5236.0,920.0,4255.0,453.0,1
5188.0,837.0,4130.0,502.0,1
5220.0,1043.0,4090.0,468.0,1
5255.0,984.0,4068.0,481.0,1
5487.0,1108.0,4108.0,596.0,1
5746.0,1150.0,4215.0,458.0,1
6321.0,1702.0,4502.0,416.0,0
6951.0,1539.0,4846.0,148.0,0
7019.0,1319.0,5034.0,170.0,1
7469.0,2392.0,5277.0,155.0,0
7692.0,2748.0,5414.0,175.0,0
7809.0,2697.0,5454.0,176.0,0
8134.0,2863.0,5506.0,183.0,0
8243.0,2817.0,5506.0,145.0,0
8189.0,2809.0,5477.0,218.0,0
8133.0,2819.0,5513.0,95.0,0
8038.0,2749.0,5483.0,223.0,0
8013.0,2744.0,5368.0,409.0,0
7989.0,2694.0,5230.0,354.0,0
7992.0,2797.0,5459.0,262.0,0
7955.0,2802.0,5515.0,179.0,0
7974.0,2809.0,5570.0,129.0,0
7922.0,2831.0,5587.0,106.0,0
7840.0,2813.0,5596.0,143.0,0
7795.0,2774.0,5547.0,308.0,0
7899.0,2781.0,5566.0,238.0,0
8032.0,2827.0,5589.0,225.0,0
8098.0,2866.0,5640.0,30.0,0
8149.0,2844.0,5742.0,-37.0,0
8276.0,2867.0,5862.0,-33.0,0
8296.0,2851.0,5788.0,14.0,0
8261.0,2820.0,5755.0,-64.0,0
7956.0,2807.0,5782.0,-62.0,0
7715.0,2710.0,5733.0,-58.0,0
7505.0,1767.0,5590.0,-49.0,1
7340.0,1522.0,5481.0,-69.0,1
7047.0,1405.0,5316.0,-121.0,1
6842.0,1353.0,5193.0,-136.0,1
7190.0,2858.0,5070.0,198.0,0
7359.0,1811.0,5024.0,104.0,1
7448.0,2832.0,5390.0,-46.0,0
7386.0,2715.0,5357.0,82.0,0
7232.0,2711.0,5218.0,144.0,0
7055.0,2539.0,5106.0,195.0,0
6811.0,2513.0,5301.0,-27.0,0
6438.0,1931.0,5223.0,-23.0,1
6139.0,1550.0,5015.0,64.0,1
5762.0,1382.0,4825.0,165.0,1
5552.0,1330.0,4639.0,327.0,1
5441.0,1252.0,4502.0,376.0,1
5377.0,819.0,4399.0,529.0,1
5428.0,902.0,4368.0,547.0,1
5597.0,1150.0,4421.0,520.0,1
5931.0,1208.0,4534.0,402.0,1
6587.0,1411.0,4806.0,356.0,1
7119.0,2168.0,5192.0,-48.0,1
7155.0,1860.0,5334.0,-99.0,1
7499.0,2820.0,5574.0,-143.0,0
7651.0,2926.0,5695.0,-153.0,0
7682.0,2863.0,5706.0,-41.0,0
7928.0,3014.0,5741.0,-52.0,0
8020.0,2932.0,5720.0,22.0,0
7897.0,2842.0,5680.0,7.0,0
7757.0,2764.0,5675.0,-5.0,0
7671.0,2764.0,5688.0,13.0,0
7649.0,2759.0,5683.0,23.0,0
7596.0,2708.0,5659.0,99.0,0
7543.0,2006.0,5653.0,16.0,1
7550.0,2489.0,5725.0,1.0,0
7504.0,2731.0,5724.0,-38.0,0
7469.0,2436.0,5699.0,-36.0,0
7449.0,2072.0,5676.0,-96.0,1
7377.0,1879.0,5641.0,-47.0,1
7376.0,1857.0,5640.0,-29.0,1
7389.0,2179.0,5697.0,-56.0,1
7429.0,2706.0,5786.0,-97.0,0
7480.0,2726.0,5855.0,-62.0,0
7595.0,2664.0,5942.0,-45.0,0
7728.0,2704.0,5886.0,-35.0,0
8056.0,2806.0,5900.0,-18.0,0
7913.0,2690.0,5853.0,58.0,0
7706.0,2481.0,5782.0,-21.0,0
7580.0,2040.0,5634.0,-53.0,1
7395.0,1619.0,5533.0,-86.0,1
7198.0,1397.0,5378.0,-52.0,1
6944.0,1384.0,5243.0,18.0,1
7288.0,2617.0,5101.0,222.0,0
7385.0,1415.0,5018.0,87.0,1
7292.0,2445.0,5384.0,12.0,0
7282.0,2192.0,5365.0,111.0,1
7370.0,2288.0,5236.0,363.0,0
7295.0,1945.0,5117.0,383.0,1
7054.0,2217.0,5338.0,175.0,0
6741.0,2009.0,5192.0,220.0,1
6320.0,1854.0,4991.0,435.0,1
6031.0,1591.0,4794.0,438.0,1
5745.0,1498.0,4650.0,508.0,1
5589.0,1350.0,4486.0,518.0,1
5484.0,1322.0,4348.0,682.0,1
5520.0,1339.0,4347.0,564.0,1
5655.0,1217.0,4389.0,492.0,1
6001.0,1420.0,4507.0,545.0,1
6683.0,1636.0,4786.0,409.0,1
7185.0,1594.0,5149.0,120.0,1
7097.0,1206.0,5275.0,86.0,1
7416.0,1646.0,5530.0,30.0,1
7539.0,1766.0,5641.0,-27.0,1
7528.0,1502.0,5624.0,-186.0,1
7784.0,1879.0,5661.0,5.0,1
7886.0,1697.0,5648.0,36.0,1
7808.0,1941.0,5635.0,-67.0,1
7694.0,1876.0,5666.0,-49.0,1
7620.0,1822.0,5667.0,21.0,1
7606.0,1876.0,5636.0,66.0,1
7557.0,1738.0,5547.0,21.0,1
7491.0,1562.0,5493.0,-66.0,1
7473.0,1614.0,5524.0,-120.0,1
7450.0,1467.0,5514.0,-176.0,1
7401.0,1432.0,5489.0,-137.0,1
7354.0,1390.0,5463.0,-116.0,1
7273.0,1425.0,5419.0,-79.0,1
7302.0,1437.0,5427.0,-5.0,1
7331.0,1463.0,5455.0,-47.0,1
7396.0,1493.0,5511.0,-111.0,1
7509.0,1709.0,5595.0,-33.0,1
7677.0,1712.0,5615.0,41.0,1
7803.0,1874.0,5585.0,189.0,0
7968.0,2279.0,5640.0,55.0,0
7772.0,1805.0,5748.0,-174.0,0
7524.0,1548.0,5679.0,-187.0,1
7401.0,1414.0,5570.0,-222.0,1
7248.0,1391.0,5450.0,-3.0,1
7096.0,1396.0,5332.0,-56.0,1
6843.0,1343.0,5211.0,-101.0,1
7171.0,1969.0,5062.0,155.0,0
7303.0,1399.0,5006.0,38.0,1
7411.0,2340.0,5395.0,-16.0,0
7399.0,2074.0,5360.0,96.0,0
7272.0,1714.0,5194.0,239.0,0
7153.0,1630.0,5092.0,301.0,1
6948.0,1965.0,5268.0,94.0,0
6630.0,1543.0,5165.0,122.0,1
6245.0,1449.0,4934.0,176.0,1
5957.0,1429.0,4766.0,227.0,1
5645.0,1371.0,4578.0,354.0,1
5501.0,1312.0,4450.0,467.0,1
5444.0,1149.0,4360.0,484.0,1
5502.0,1329.0,4324.0,521.0,1
5654.0,1327.0,4395.0,430.0,1
5959.0,1386.0,4482.0,426.0,1
6591.0,1856.0,4808.0,320.0,0
7113.0,1854.0,5122.0,178.0,0
7105.0,1558.0,5233.0,56.0,1
7411.0,1677.0,5459.0,-40.0,0
7532.0,1637.0,5555.0,-34.0,1
7548.0,1609.0,5536.0,-150.0,1
7839.0,2151.0,5601.0,47.0,0
7927.0,2156.0,5546.0,23.0,0
7833.0,1661.0,5554.0,46.0,0
7749.0,1715.0,5534.0,21.0,0
7688.0,1651.0,5512.0,24.0,0
7648.0,1586.0,5504.0,-81.0,1
7566.0,1606.0,5468.0,-181.0,1
7563.0,1609.0,5432.0,-134.0,1
7577.0,1615.0,5489.0,-144.0,1
7524.0,1569.0,5463.0,-214.0,1
7395.0,1558.0,5444.0,-189.0,1
7412.0,1449.0,5436.0,-163.0,1
7306.0,1427.0,5391.0,-154.0,1
7348.0,1436.0,5374.0,-126.0,1
7363.0,1403.0,5371.0,-145.0,1
7422.0,1421.0,5446.0,-145.0,1
7465.0,1597.0,5519.0,-93.0,1
7635.0,1627.0,5586.0,12.0,1
7820.0,1955.0,5591.0,93.0,0
8015.0,2284.0,5600.0,128.0,0
7883.0,1884.0,5643.0,-95.0,0
7689.0,1396.0,5569.0,-13.0,1
7539.0,1409.0,5489.0,53.0,1
7428.0,1388.0,5369.0,24.0,1
7182.0,1363.0,5247.0,31.0,1
6898.0,1362.0,5102.0,-65.0,1
7253.0,1758.0,5010.0,111.0,0
7388.0,1624.0,4930.0,35.0,1
7438.0,2850.0,5346.0,-36.0,0
7364.0,2820.0,5336.0,83.0,0
7188.0,2673.0,5171.0,153.0,0
7080.0,2108.0,5028.0,210.0,0
6833.0,2319.0,5235.0,4.0,0
6487.0,1921.0,5120.0,99.0,0
6123.0,1487.0,4919.0,253.0,1
5859.0,1545.0,4733.0,403.0,1
5590.0,1369.0,4564.0,416.0,1
5445.0,1307.0,4408.0,574.0,1
5407.0,1307.0,4334.0,567.0,1
5431.0,1321.0,4317.0,605.0,1
5575.0,1321.0,4336.0,550.0,1
5920.0,1424.0,4455.0,572.0,1
6492.0,2150.0,4766.0,467.0,0
7084.0,2891.0,5076.0,290.0,0
7010.0,1706.0,5179.0,146.0,0
7395.0,2543.0,5383.0,204.0,0
7530.0,2720.0,5499.0,161.0,0
7598.0,2705.0,5474.0,231.0,0
7916.0,2863.0,5541.0,239.0,0
7969.0,4708.0,5497.0,259.0,0
7913.0,4612.0,5541.0,131.0,0
7830.0,4394.0,5531.0,168.0,0
7795.0,4452.0,5543.0,166.0,0
7722.0,2765.0,5528.0,90.0,0
7700.0,2820.0,5497.0,55.0,0
7630.0,2800.0,5457.0,74.0,0
7592.0,2879.0,5509.0,114.0,0
7576.0,2861.0,5479.0,60.0,0
7507.0,2847.0,5463.0,41.0,0
7432.0,2722.0,5421.0,92.0,0
7328.0,2733.0,5393.0,145.0,0
7311.0,1852.0,5331.0,42.0,1
7298.0,1625.0,5367.0,-53.0,1
7256.0,1551.0,5380.0,-205.0,1
7222.0,1411.0,5430.0,-297.0,1
7258.0,1478.0,5477.0,-297.0,1
7380.0,1442.0,5461.0,-205.0,1
7565.0,1406.0,5446.0,-298.0,1
7426.0,1385.0,5467.0,-351.0,1
7231.0,1379.0,5372.0,-287.0,1
7145.0,1321.0,5264.0,-256.0,1
7078.0,1315.0,5182.0,-230.0,1
6883.0,964.0,4962.0,-150.0,1
6652.0,987.0,4850.0,-165.0,1
7094.0,1585.0,4795.0,142.0,1
7347.0,1458.0,4795.0,42.0,1
7378.0,2516.0,5250.0,-76.0,0
7322.0,2278.0,5222.0,-18.0,0
7035.0,1791.0,5079.0,113.0,1
6936.0,1557.0,4896.0,157.0,1
6719.0,1789.0,5067.0,-11.0,1
6373.0,1553.0,4944.0,159.0,1
5956.0,1385.0,4739.0,208.0,1
5693.0,1362.0,4538.0,384.0,1
5433.0,927.0,4340.0,485.0,1
5222.0,647.0,4225.0,613.0,1
5148.0,813.0,4164.0,694.0,1
5018.0,805.0,4100.0,671.0,1
5087.0,811.0,4047.0,774.0,1
5202.0,796.0,4037.0,770.0,1
5495.0,1037.0,4189.0,590.0,1
5807.0,1165.0,4292.0,586.0,1
6018.0,1071.0,4339.0,629.0,1
6438.0,1387.0,4462.0,649.0,1
6759.0,1367.0,4592.0,507.0,1
6942.0,1843.0,4660.0,452.0,1
7194.0,2029.0,4750.0,536.0,0
7272.0,1519.0,4779.0,532.0,1
7159.0,1352.0,4797.0,474.0,1
7046.0,1375.0,4794.0,459.0,1
6966.0,1382.0,4751.0,395.0,1
6889.0,1361.0,4774.0,363.0,1
6839.0,1394.0,4733.0,351.0,1
6706.0,1382.0,4719.0,291.0,1
6605.0,1341.0,4685.0,383.0,1
6528.0,1284.0,4662.0,409.0,1
6457.0,1335.0,4621.0,325.0,1
6477.0,1374.0,4625.0,209.0,1
6481.0,1395.0,4575.0,171.0,1
6455.0,1382.0,4556.0,173.0,1
6470.0,1357.0,4591.0,107.0,1
6486.0,1389.0,4634.0,104.0,0
6476.0,1359.0,4661.0,136.0,1
6624.0,1375.0,4656.0,217.0,1
6845.0,1398.0,4691.0,307.0,0
7163.0,1413.0,4715.0,364.0,0
7112.0,1622.0,4901.0,215.0,0
6900.0,1453.0,4867.0,82.0,0
6800.0,1394.0,4770.0,58.0,0
6635.0,1341.0,4675.0,189.0,1
6492.0,1358.0,4595.0,179.0,1
6356.0,1167.0,4493.0,207.0,1
6489.0,1371.0,4486.0,367.0,1
6587.0,1405.0,4505.0,303.0,0
6575.0,1836.0,4911.0,35.0,0
6424.0,1565.0,4908.0,146.0,0
6182.0,1416.0,4756.0,147.0,0
5926.0,1402.0,4621.0,312.0,0
5785.0,1513.0,4828.0,210.0,0
5539.0,1380.0,4691.0,266.0,0
5313.0,1390.0,4491.0,375.0,0
5147.0,1342.0,4339.0,546.0,0
5010.0,938.0,4170.0,629.0,1
4884.0,791.0,4036.0,573.0,1
4868.0,719.0,3915.0,610.0,1
4870.0,615.0,3906.0,630.0,1
4901.0,571.0,3871.0,690.0,1
5007.0,756.0,3849.0,814.0,1
5205.0,887.0,3903.0,762.0,1
5397.0,896.0,4015.0,664.0,1
5756.0,1032.0,3991.0,796.0,1
6043.0,1160.0,4056.0,778.0,1
6361.0,1318.0,4129.0,733.0,0
6550.0,1354.0,4211.0,734.0,0
6684.0,1398.0,4277.0,654.0,0
6683.0,1404.0,4333.0,699.0,0
6696.0,1488.0,4390.0,717.0,0
6688.0,1407.0,4418.0,687.0,0
6665.0,1429.0,4434.0,655.0,0
6537.0,1294.0,4406.0,587.0,0
6502.0,1287.0,4403.0,544.0,0
6436.0,1115.0,4386.0,478.0,1
6355.0,1375.0,4375.0,353.0,0
6295.0,1303.0,4353.0,320.0,0
6264.0,838.0,4325.0,614.0,1
6204.0,843.0,4325.0,444.0,1
6230.0,1080.0,4327.0,449.0,1
6276.0,1306.0,4345.0,482.0,0
6192.0,1313.0,4375.0,389.0,0
6274.0,1226.0,4397.0,332.0,1
6382.0,1164.0,4440.0,219.0,1
6467.0,1256.0,4431.0,301.0,1
6692.0,1284.0,4453.0,358.0,0
6952.0,1406.0,4517.0,415.0,0
6958.0,1412.0,4703.0,289.0,0
6933.0,1502.0,4700.0,315.0,0
6730.0,1403.0,4614.0,255.0,0
6514.0,1137.0,4488.0,310.0,1
6532.0,1327.0,4393.0,423.0,0
6405.0,952.0,4266.0,364.0,1
6422.0,1159.0,4248.0,444.0,1
6296.0,1016.0,4238.0,317.0,1
6208.0,1355.0,4632.0,19.0,0
5968.0,1240.0,4648.0,-49.0,0
5784.0,1126.0,4575.0,-43.0,1
5634.0,1202.0,4463.0,42.0,1
5512.0,1403.0,4739.0,-41.0,0
5308.0,1172.0,4621.0,62.0,1
5187.0,1165.0,4470.0,75.0,1
5171.0,1433.0,4281.0,283.0,0
5140.0,1052.0,4180.0,443.0,1
5164.0,921.0,4136.0,502.0,1
5340.0,1073.0,4137.0,463.0,1
5595.0,1375.0,4223.0,674.0,0
6073.0,2064.0,4497.0,773.0,0
6659.0,2590.0,4773.0,508.0,0
6932.0,3370.0,5250.0,199.0,0
7348.0,3751.0,5585.0,-70.0,0
7455.0,2443.0,5477.0,77.0,0
7574.0,2426.0,5495.0,11.0,0
7934.0,2457.0,5569.0,149.0,0
8106.0,2404.0,5515.0,133.0,0
8084.0,2481.0,5525.0,180.0,0
8049.0,2422.0,5557.0,169.0,0
8100.0,2651.0,5561.0,118.0,0
8118.0,2754.0,5575.0,129.0,0
8113.0,2529.0,5519.0,163.0,0
8099.0,2816.0,5511.0,210.0,0
8117.0,2779.0,5508.0,161.0,0
8065.0,2858.0,5524.0,189.0,0
8022.0,2857.0,5550.0,147.0,0
7971.0,2742.0,5496.0,164.0,0
7905.0,2464.0,5442.0,121.0,0
7899.0,2428.0,5419.0,121.0,0
7889.0,2403.0,5426.0,134.0,0
7861.0,2405.0,5439.0,141.0,0
7783.0,2106.0,5476.0,74.0,0
7765.0,2414.0,5518.0,80.0,0
7639.0,1724.0,5528.0,-11.0,1
7463.0,1437.0,5414.0,-116.0,1
7353.0,1357.0,5332.0,-40.0,1
7465.0,1373.0,5364.0,-286.0,1
7438.0,1383.0,5369.0,-278.0,1
7293.0,1375.0,5353.0,-249.0,1
7040.0,1318.0,5229.0,-214.0,1
6791.0,1216.0,5111.0,-207.0,1
6887.0,1263.0,4882.0,179.0,1
6936.0,1063.0,4713.0,205.0,1
7103.0,2557.0,4541.0,510.0,0
7242.0,1363.0,4523.0,482.0,1
7222.0,2792.0,4996.0,130.0,0
7083.0,2582.0,5092.0,134.0,0
6861.0,1955.0,5012.0,76.0,1
6493.0,1758.0,4920.0,115.0,1
6199.0,1994.0,5121.0,-3.0,1
5925.0,1607.0,5036.0,25.0,1
5649.0,1532.0,4826.0,147.0,1
5487.0,1391.0,4662.0,302.0,1
5390.0,1359.0,4507.0,337.0,1
5333.0,1328.0,4448.0,327.0,1
5488.0,1391.0,4435.0,425.0,1
5758.0,1608.0,4550.0,537.0,1
6330.0,2538.0,4849.0,341.0,0
6832.0,3090.0,5224.0,307.0,0
7003.0,3565.0,5698.0,-143.0,0
7395.0,4878.0,6145.0,-402.0,0
7495.0,2409.0,5931.0,-375.0,0
7562.0,2239.0,5896.0,-406.0,0
7870.0,2836.0,5978.0,-359.0,0
8000.0,2925.0,5909.0,-252.0,0
7924.0,2937.0,5923.0,-289.0,0
7809.0,2405.0,5933.0,-311.0,0
7802.0,2744.0,5970.0,-329.0,0
7805.0,2491.0,5940.0,-279.0,0
7718.0,2590.0,5883.0,-257.0,0
7675.0,2714.0,5865.0,-248.0,0
7664.0,2284.0,5816.0,-258.0,0
7583.0,1690.0,5803.0,-440.0,1
7537.0,2089.0,5835.0,-445.0,1
7474.0,1624.0,5790.0,-500.0,1
7411.0,1607.0,5706.0,-494.0,1
7427.0,1611.0,5680.0,-505.0,1
7499.0,1608.0,5654.0,-551.0,1
7501.0,1600.0,5667.0,-550.0,1
7515.0,1539.0,5648.0,-536.0,1
7559.0,1706.0,5599.0,-502.0,1
7391.0,1429.0,5486.0,-363.0,1
7402.0,1377.0,5394.0,-241.0,1
7453.0,1364.0,5285.0,-194.0,1
7646.0,1418.0,5359.0,-257.0,1
7703.0,1440.0,5510.0,-375.0,1
7585.0,1544.0,5555.0,-419.0,1
7336.0,1445.0,5442.0,-320.0,1
7058.0,1384.0,5286.0,-266.0,1
7137.0,1374.0,5069.0,-65.0,1
7160.0,1302.0,4844.0,113.0,1
7347.0,2753.0,4673.0,233.0,0
7454.0,1448.0,4634.0,198.0,1
7453.0,2722.0,5129.0,-70.0,0
7349.0,2656.0,5159.0,219.0,0
7165.0,2713.0,5124.0,114.0,0
6819.0,1945.0,5041.0,63.0,1
6446.0,2486.0,5272.0,-6.0,0
6108.0,1918.0,5158.0,30.0,1
5818.0,2217.0,4997.0,108.0,0
5653.0,1606.0,4777.0,254.0,1
5544.0,1613.0,4676.0,370.0,1
5544.0,1613.0,4601.0,452.0,1
5755.0,1691.0,4596.0,576.0,1
6051.0,2339.0,4740.0,560.0,0
6632.0,2585.0,5020.0,527.0,0
7275.0,5692.0,5362.0,244.0,0
7451.0,7529.0,5815.0,-94.0,0
7760.0,12943.0,6227.0,-331.0,0
7853.0,3803.0,5991.0,-336.0,0
7762.0,3000.0,5908.0,-314.0,0
8004.0,2658.0,5895.0,-233.0,0
8089.0,2107.0,5808.0,-223.0,1
7964.0,1644.0,5806.0,-352.0,1
7822.0,1471.0,5764.0,-414.0,1
7732.0,1616.0,5764.0,-469.0,1
7689.0,1505.0,5708.0,-412.0,1
7589.0,1417.0,5632.0,-413.0,1
7545.0,1417.0,5579.0,-425.0,1
7504.0,1627.0,5569.0,-198.0,1
7488.0,1661.0,5582.0,-198.0,1
7436.0,1644.0,5603.0,-198.0,1
7397.0,1586.0,5546.0,-198.0,1
7274.0,1677.0,5499.0,-207.0,1
7338.0,1509.0,5463.0,-207.0,1
7365.0,1606.0,5453.0,-210.0,1
7372.0,1626.0,5473.0,-210.0,1
7319.0,1653.0,5464.0,-213.0,1
7363.0,1676.0,5424.0,-213.0,1
7231.0,1531.0,5310.0,-198.0,1
7280.0,1331.0,5183.0,-84.0,1
7384.0,1363.0,5137.0,-8.0,1
7641.0,1400.0,5179.0,-90.0,1
7645.0,1616.0,5389.0,-140.0,1
7520.0,1613.0,5412.0,-140.0,1
7287.0,1400.0,5303.0,-84.0,1
7097.0,1336.0,5209.0,-97.0,1
7209.0,1345.0,5017.0,49.0,1
7149.0,1165.0,4819.0,145.0,1
7314.0,2753.0,4719.0,425.0,0
7443.0,1424.0,4683.0,306.0,1
7421.0,2612.0,5152.0,286.0,0
7325.0,2586.0,5194.0,305.0,0
7117.0,2099.0,5105.0,331.0,1
6762.0,1787.0,4998.0,238.0,1
6372.0,2092.0,5249.0,76.0,1
6050.0,1607.0,5118.0,158.0,1
5757.0,1563.0,4940.0,238.0,1
5559.0,1517.0,4753.0,275.0,1
5420.0,1513.0,4616.0,318.0,1
5450.0,1510.0,4534.0,351.0,1
5605.0,1629.0,4552.0,408.0,1
5884.0,2255.0,4674.0,356.0,0
6424.0,2721.0,4970.0,268.0,0
7012.0,4436.0,5283.0,286.0,0
7159.0,4463.0,5777.0,-176.0,0
7492.0,4640.0,6102.0,-548.0,0
7515.0,2871.0,5867.0,-328.0,0
7405.0,2439.0,5764.0,-371.0,0
7698.0,2327.0,5722.0,-168.0,0
7878.0,2799.0,5654.0,-230.0,0
7799.0,2474.0,5592.0,-254.0,0
7683.0,1643.0,5566.0,-352.0,1
7619.0,1616.0,5545.0,-366.0,1
7601.0,1504.0,5517.0,-375.0,1
7553.0,1495.0,5471.0,-414.0,1
7496.0,1472.0,5452.0,-375.0,1
7473.0,1478.0,5470.0,-322.0,1
7447.0,1703.0,5489.0,-326.0,1
7376.0,4024.0,5502.0,85.0,0
7293.0,5096.0,5496.0,54.0,0
7387.0,4803.0,5450.0,182.0,0
7415.0,2878.0,5414.0,-1.0,0
7415.0,2595.0,5450.0,-63.0,0
7420.0,1988.0,5437.0,-236.0,1
7378.0,1506.0,5397.0,-290.0,1
7449.0,1392.0,5393.0,-365.0,1
7359.0,1393.0,5267.0,-280.0,1
7351.0,1381.0,5108.0,-183.0,1
7407.0,1370.0,5042.0,-151.0,1
7601.0,1410.0,5050.0,-147.0,1
7602.0,1443.0,5199.0,-289.0,1
7494.0,1467.0,5204.0,-247.0,1
7255.0,1377.0,5108.0,-160.0,1
7062.0,1327.0,4981.0,-72.0,1
7185.0,1324.0,4802.0,80.0,1
7226.0,1222.0,4626.0,184.0,1
7449.0,2937.0,4535.0,321.0,0
7523.0,1663.0,4505.0,236.0,1
7466.0,2551.0,4982.0,198.0,0
7340.0,2131.0,4993.0,209.0,1
7125.0,2049.0,4911.0,239.0,1
6729.0,1830.0,4820.0,206.0,1
6398.0,2173.0,5008.0,60.0,0
6056.0,1629.0,4938.0,30.0,1
5750.0,1582.0,4712.0,185.0,1
5576.0,1472.0,4543.0,331.0,1
5446.0,1435.0,4431.0,389.0,1
5473.0,1382.0,4332.0,481.0,1
5643.0,1425.0,4348.0,446.0,1
5927.0,1761.0,4453.0,567.0,1
6483.0,2428.0,4728.0,375.0,0
7018.0,2979.0,5032.0,399.0,0
7170.0,3014.0,5513.0,-89.0,0
7554.0,3249.0,5788.0,-361.0,0
7584.0,1633.0,5564.0,-182.0,1
7654.0,1626.0,5486.0,-157.0,1
8034.0,2291.0,5534.0,106.0,0
8151.0,2142.0,5535.0,55.0,0
8101.0,2474.0,5553.0,-17.0,0
8015.0,1741.0,5539.0,-73.0,1
7911.0,1768.0,5551.0,-86.0,1
7879.0,1692.0,5554.0,-122.0,1
7832.0,1661.0,5525.0,-176.0,1
7758.0,1584.0,5483.0,-152.0,1
7741.0,1610.0,5475.0,-139.0,1
7670.0,1481.0,5444.0,-201.0,1
7651.0,1544.0,5422.0,-200.0,1
7504.0,1464.0,5383.0,-155.0,1
7504.0,1468.0,5322.0,-171.0,1
7499.0,1456.0,5273.0,-168.0,1
7468.0,1475.0,5258.0,-114.0,1
7515.0,1554.0,5282.0,-202.0,1
7521.0,1576.0,5265.0,-232.0,1
7597.0,1589.0,5296.0,-258.0,1
7489.0,1525.0,5241.0,-212.0,1
7447.0,1410.0,5145.0,-57.0,1
7400.0,1419.0,5094.0,-50.0,1
7351.0,1402.0,5034.0,-79.0,1
7290.0,1374.0,5067.0,-217.0,1
7211.0,1395.0,5071.0,-110.0,1
7049.0,1364.0,4927.0,-67.0,1
6821.0,1311.0,4828.0,43.0,1
7029.0,1342.0,4691.0,132.0,1
7176.0,1366.0,4563.0,230.0,1
7346.0,2631.0,4505.0,406.0,0
7480.0,1837.0,4508.0,340.0,0
7333.0,2073.0,4996.0,195.0,0
7290.0,1924.0,4994.0,186.0,0
7077.0,1662.0,4883.0,182.0,1
6659.0,1710.0,4722.0,243.0,1
6295.0,1664.0,4964.0,19.0,1
5942.0,1476.0,4806.0,104.0,1
5608.0,1431.0,4578.0,192.0,1
5400.0,1366.0,4395.0,268.0,1
5298.0,1334.0,4268.0,377.0,1
5252.0,1258.0,4189.0,403.0,1
5263.0,1033.0,4149.0,511.0,1
5338.0,1350.0,4171.0,465.0,1
5483.0,1383.0,4229.0,538.0,1
5747.0,1502.0,4321.0,529.0,1
6015.0,1774.0,4504.0,463.0,0
6475.0,2382.0,4670.0,447.0,0
6856.0,2243.0,4652.0,643.0,0
7145.0,2762.0,4729.0,471.0,0
7414.0,2753.0,4811.0,500.0,0
7435.0,2706.0,4792.0,548.0,0
7355.0,2768.0,4820.0,508.0,0
7296.0,2242.0,4789.0,469.0,0
7192.0,2050.0,4766.0,501.0,0
7137.0,2393.0,4767.0,527.0,0
6987.0,1950.0,4719.0,492.0,0
6914.0,2425.0,4695.0,437.0,0
6791.0,1843.0,4628.0,447.0,0
6703.0,1614.0,4589.0,491.0,1
6616.0,1610.0,4584.0,465.0,1
6525.0,1548.0,4518.0,451.0,1
6505.0,1482.0,4495.0,439.0,1
6479.0,1617.0,4460.0,484.0,1
6502.0,1484.0,4474.0,471.0,1
6648.0,1735.0,4544.0,416.0,1
6603.0,1606.0,4561.0,412.0,1
6808.0,2121.0,4617.0,416.0,0
6897.0,2156.0,4642.0,522.0,0
6971.0,2001.0,4639.0,667.0,0
