@relation PAKDD

@attribute id_shop numeric
@attribute sex numeric
@attribute marital numeric
@attribute age numeric
@attribute dependants numeric
@attribute education numeric
@attribute ignorephone numeric
@attribute area numeric
@attribute payday numeric
@attribute shoprank numeric
@attribute residence numeric
@attribute time numeric
@attribute mother numeric
@attribute father numeric
@attribute town numeric
@attribute state numeric
@attribute months numeric
@attribute prof numeric
@attribute sincome numeric
@attribute add numeric
@attribute card numeric
@attribute accounts numeric
@attribute mobile numeric
@attribute contact numeric

@attribute netincome numeric
@attribute booth numeric
@attribute add numeric
@attribute insurance numeric
@attribute class {0,1}


@data
9,1,0,21,0,0,1,5,28,0,0,228,0,0,1,0,24,31,0,0,1,0,1,1,350,0,0,1,0
3,1,0,20,0,0,0,31,20,0,1,60,0,0,1,1,24,40,0,0,1,0,1,1,250,0,0,1,0
55,0,0,43,0,0,0,31,3,0,0,84,0,0,1,0,24,4,0,0,1,0,1,1,517,0,0,1,1
55,0,1,47,0,0,0,31,18,0,0,360,0,0,1,0,0,950,0,0,1,0,1,1,1000,0,0,1,0
55,1,0,26,0,0,0,50,12,0,1,312,0,0,0,0,0,4,0,0,1,0,1,1,320,0,0,1,0
19,1,0,20,0,0,0,31,12,0,1,120,0,0,0,0,12,654,0,0,1,0,1,1,240,0,0,1,0
15,0,1,23,0,0,0,31,12,0,0,12,0,0,1,0,12,999,0,0,1,0,1,1,595,0,1,1,0
16,1,3,44,0,0,0,31,3,0,0,264,0,0,1,0,0,725,0,0,1,0,1,1,1247,0,1,1,0
5,1,0,28,0,0,0,5,25,0,1,240,0,0,0,0,12,66,0,1,1,0,1,1,180,0,0,1,0
24,1,1,43,0,0,0,31,28,0,0,60,0,0,1,0,120,999,0,0,1,0,1,1,1200,0,0,1,0
7,0,0,19,0,0,0,5,8,0,1,12,0,0,0,0,12,514,0,0,1,0,1,1,180,0,0,1,0
16,1,4,34,0,0,0,31,12,0,0,84,0,0,0,0,72,713,0,0,1,0,1,1,648,0,0,1,0
25,1,1,34,0,0,0,31,12,0,0,408,0,0,1,0,12,26,0,0,1,0,1,1,322,0,0,1,0
3,1,0,18,0,0,1,31,20,0,2,12,0,0,1,0,12,999,0,0,1,0,1,1,180,0,0,1,1
23,1,0,25,0,0,0,31,12,0,2,36,0,0,0,0,48,807,0,0,1,0,1,1,215,0,0,1,0
7,1,1,30,0,0,0,5,1,0,0,96,0,0,0,0,144,950,0,0,1,0,1,1,700,0,0,1,0
3,1,1,37,0,0,0,31,12,0,0,96,0,0,0,0,36,351,500,0,1,0,1,1,200,0,0,1,0
11,0,0,32,0,0,1,50,20,0,0,48,0,0,0,0,60,721,0,0,1,0,1,1,242,0,0,1,0
11,1,1,40,0,0,0,31,12,0,0,144,0,0,0,0,48,600,0,0,1,0,1,1,893,0,0,1,0
10,1,0,25,0,0,0,31,1,0,0,288,0,0,1,0,0,999,0,0,1,0,1,1,200,0,0,1,0
3,1,1,31,0,0,0,31,12,0,0,360,0,1,0,0,12,113,0,0,1,0,1,1,1000,0,0,1,0
4,0,1,23,0,0,0,31,25,0,0,216,0,0,0,0,0,52,0,1,1,0,1,1,900,0,0,1,1
21,0,0,33,0,0,0,31,12,0,0,216,0,0,0,0,36,999,0,0,1,0,1,1,670,0,0,1,0
24,0,1,47,0,0,0,31,28,0,2,36,0,0,0,0,36,863,0,0,1,0,1,1,477,0,1,1,0
24,0,0,33,0,0,0,31,8,0,0,240,0,0,0,0,144,999,0,0,1,0,1,1,1100,0,0,1,0
6,1,0,25,0,0,0,23,11,0,0,120,0,0,0,0,36,131,0,0,1,0,1,1,214,0,0,1,0
12,0,1,46,0,0,0,50,12,0,0,204,0,0,0,0,132,522,0,0,1,0,1,1,701,0,1,1,0
16,0,4,19,0,0,0,31,28,0,0,36,0,0,1,0,12,218,0,0,1,0,1,1,443,0,1,1,0
12,0,1,28,0,0,0,31,8,0,2,48,0,0,1,0,0,999,0,0,1,0,1,1,486,0,0,1,0
3,1,0,25,0,0,1,50,12,0,0,252,0,0,1,0,36,999,0,0,1,0,1,1,300,0,0,1,0
25,0,3,52,0,0,0,31,8,0,0,264,0,0,0,0,276,999,0,0,1,0,1,1,580,0,1,1,1
25,0,0,22,0,0,0,31,12,0,0,144,0,0,0,0,0,118,0,1,1,0,1,1,250,0,0,1,0
55,1,0,20,0,0,0,31,28,0,0,240,0,0,0,0,0,653,0,0,1,0,1,1,280,0,0,1,0
11,0,1,68,0,0,0,31,25,0,0,120,1,0,1,0,0,13,0,0,1,0,1,1,684,0,0,1,0
24,1,0,60,0,0,0,31,12,0,0,372,0,0,1,0,132,13,0,0,1,0,1,1,1808,0,0,1,0
12,0,0,37,0,0,0,31,18,0,0,144,0,0,1,0,0,450,0,0,1,0,1,1,1500,0,0,1,0
10,1,0,19,0,0,1,50,8,0,1,12,0,1,0,0,0,731,0,0,1,0,1,1,300,0,0,1,0
23,0,0,20,0,0,0,31,25,0,1,72,0,0,0,0,12,514,0,0,1,0,1,1,310,0,0,1,0
23,0,1,34,0,0,0,31,25,0,0,96,0,0,0,0,12,717,0,0,1,0,1,1,3000,0,0,1,0
1,1,1,62,0,0,0,31,12,0,0,12,0,0,1,0,12,13,0,0,1,0,1,1,1185,0,1,1,0
22,1,0,18,0,0,0,31,12,0,0,216,0,1,0,0,36,53,0,0,1,0,1,1,242,0,0,1,1
25,1,0,44,0,0,0,31,12,0,0,156,0,0,1,0,24,13,0,0,1,0,1,1,794,0,1,1,1
55,1,3,49,0,0,0,50,12,0,0,216,0,0,1,0,12,703,0,0,1,0,1,1,1061,0,0,1,0
21,0,2,35,0,0,0,31,8,0,0,264,0,0,1,0,24,504,0,0,1,0,1,1,1070,0,0,1,1
25,1,1,31,0,0,0,50,8,0,0,24,0,0,1,0,0,720,400,0,1,0,1,1,0,0,0,1,0
96,1,0,26,0,0,0,31,6,0,0,312,0,0,1,0,0,950,0,0,1,0,1,1,180,0,0,1,1
24,1,1,61,0,0,0,31,8,0,0,216,0,0,1,0,12,13,0,0,1,0,1,1,181,0,0,1,0
66,1,0,20,0,0,0,31,8,0,2,48,0,0,1,0,12,1,0,0,1,0,1,1,700,0,0,1,0
25,0,0,21,0,0,0,31,1,0,0,132,0,0,1,0,24,63,0,0,1,0,1,1,269,0,0,1,0
19,1,1,52,0,0,1,50,28,0,0,168,0,0,0,0,12,131,0,0,1,0,1,1,344,0,0,1,0
24,1,0,20,0,0,0,31,8,0,1,240,0,0,0,0,120,210,0,0,1,0,1,1,316,0,0,1,1
81,1,0,19,0,0,0,31,18,2,1,216,0,0,0,0,48,40,0,0,1,0,1,1,328,0,0,1,0
24,1,0,21,0,0,0,31,18,0,1,252,0,0,0,0,12,205,0,0,1,0,1,1,200,0,0,1,0
15,0,1,28,0,0,1,31,18,0,2,24,0,0,0,0,12,40,0,0,1,0,1,1,212,0,0,1,0
11,1,1,32,0,0,0,31,28,0,0,60,0,0,1,0,0,999,0,0,1,0,1,1,350,0,0,1,0
23,1,0,37,0,0,0,31,8,0,0,180,0,0,0,0,72,70,0,0,1,0,1,1,418,0,0,1,0
23,0,1,34,0,0,0,31,18,0,0,48,0,0,0,0,24,952,0,0,1,0,1,1,350,0,0,1,1
24,1,1,23,0,0,1,50,18,0,0,0,0,0,0,0,12,999,0,0,1,0,1,1,370,0,0,1,0
23,0,1,32,0,0,0,31,18,0,0,36,0,0,0,0,120,352,0,0,1,0,1,1,550,0,0,1,0
20,0,0,21,0,0,1,50,3,0,0,12,0,0,0,0,12,251,0,0,1,0,1,1,323,0,0,1,1
17,1,1,51,0,0,0,31,12,0,0,108,0,0,1,0,0,720,2814,0,1,0,1,1,0,0,1,1,0
55,1,1,27,0,0,0,31,12,0,0,72,0,0,1,0,12,950,0,0,1,0,1,1,800,0,0,1,0
25,1,0,29,0,0,1,50,25,0,0,156,0,1,1,0,48,950,0,0,1,0,1,1,700,0,0,1,1
23,1,0,20,0,0,0,31,23,0,0,48,0,0,0,0,36,205,0,1,1,0,1,1,333,0,0,1,0
7,0,0,31,0,0,0,5,12,0,1,240,0,0,0,0,96,707,0,0,1,0,1,1,325,0,0,1,0
19,1,0,66,0,0,1,31,8,0,0,12,0,0,1,0,12,725,0,0,1,0,1,1,200,0,0,1,1
55,0,0,27,0,0,0,31,8,0,0,72,0,0,1,0,72,30,0,0,1,0,1,1,340,0,0,1,0
25,1,0,34,0,0,0,31,22,0,4,144,0,0,1,0,276,131,0,0,1,0,1,1,300,0,0,1,0
8,1,1,34,0,0,0,31,20,0,0,48,0,0,1,0,168,24,0,0,1,0,1,1,400,0,0,1,0
13,0,1,43,0,0,0,31,3,0,0,48,0,0,1,0,288,514,0,0,1,0,1,1,1700,0,0,1,0
24,1,0,29,0,0,0,31,28,0,0,348,0,0,0,0,12,60,0,0,1,0,1,1,220,0,0,1,1
55,1,1,42,0,0,0,31,18,0,0,108,0,0,1,0,36,131,0,0,1,0,1,1,400,0,0,1,0
24,1,0,19,0,0,1,31,8,0,0,120,0,0,1,0,24,950,0,0,1,0,1,1,400,0,0,1,1
11,1,0,27,0,0,0,31,18,0,4,120,0,0,0,0,120,205,0,0,1,0,1,1,226,0,0,1,0
55,1,0,39,0,0,0,50,20,0,0,120,0,0,1,0,96,999,0,0,1,0,1,1,800,0,0,1,0
8,1,0,20,0,0,0,31,20,0,0,12,0,0,0,0,12,950,0,0,1,0,1,1,250,0,0,1,0
24,1,0,42,0,0,0,31,20,0,0,540,0,0,1,0,12,165,0,0,1,0,1,1,180,0,0,1,0
6,0,0,25,0,0,0,23,18,0,0,60,0,0,0,0,12,953,0,0,1,0,1,1,600,0,0,1,0
25,1,4,29,0,0,0,31,20,0,0,60,0,0,0,0,24,717,0,0,1,0,1,1,1500,0,0,1,0
25,1,3,59,0,0,0,31,18,0,0,360,0,0,1,0,144,703,0,0,1,0,1,1,867,0,0,1,0
24,1,1,20,0,0,0,31,12,0,0,24,0,0,0,0,12,712,0,0,1,0,1,1,532,0,0,1,0
25,1,0,27,0,0,0,31,8,0,2,36,0,0,0,0,0,130,0,0,1,0,1,1,315,0,0,1,0
22,0,0,30,0,0,1,31,28,0,0,300,0,0,1,0,84,865,0,0,1,0,1,1,712,0,1,1,0
5,0,1,29,0,0,0,23,8,0,0,60,0,0,1,1,24,702,0,0,1,0,1,1,360,0,0,1,0
16,1,1,65,0,0,0,31,12,0,0,120,0,0,1,0,12,13,0,0,1,0,1,1,180,0,0,1,0
22,1,0,24,0,0,0,50,25,0,0,300,0,0,0,0,108,60,0,0,1,0,1,1,226,0,0,1,0
25,1,4,40,0,0,0,31,25,0,2,12,0,0,1,0,240,999,0,0,1,0,1,1,400,0,0,1,0
25,1,1,47,0,0,0,31,8,0,0,144,0,0,1,0,144,950,0,0,1,0,1,1,500,0,0,1,0
25,0,1,26,0,0,0,31,18,0,0,300,0,0,0,0,36,999,0,0,1,0,1,1,415,0,0,1,1
16,1,0,25,0,0,0,31,23,0,0,72,0,0,0,0,12,264,0,0,1,0,1,1,180,0,0,1,1
22,1,4,19,0,0,0,50,18,0,0,60,0,0,1,0,12,61,0,0,1,0,1,1,200,0,0,1,0
22,1,1,25,0,0,1,50,28,0,0,300,0,0,1,0,36,950,0,0,1,0,1,1,420,0,0,1,1
20,1,1,53,0,0,0,31,12,0,2,48,0,0,1,0,12,13,0,0,1,0,1,1,1410,0,0,1,0
16,1,1,22,0,0,0,31,20,0,0,264,0,0,1,0,12,712,0,0,1,0,1,1,220,0,0,1,0
55,1,2,53,0,0,0,31,8,0,0,36,0,0,1,0,120,950,0,0,1,0,1,1,600,0,0,1,1
22,1,1,40,0,0,0,31,12,0,0,96,0,0,0,0,168,4,0,0,1,0,1,1,344,0,0,1,0
8,0,1,31,0,0,0,31,28,0,2,24,0,0,1,0,0,950,0,0,1,0,1,1,3000,0,0,1,0
19,0,0,23,0,0,0,31,20,0,0,24,0,0,1,0,0,999,0,0,1,0,1,1,500,0,0,1,0
25,1,1,37,0,0,0,31,3,0,0,120,0,0,0,0,96,32,1000,0,1,0,1,1,511,0,0,1,0
25,1,3,59,0,0,1,31,8,0,0,480,0,0,1,0,12,703,0,0,1,0,1,1,240,0,0,1,0
55,1,1,33,0,0,0,31,25,0,0,180,0,0,1,0,84,165,0,0,1,0,1,1,500,0,0,1,0
22,1,1,33,0,0,0,50,25,0,0,84,0,0,1,0,60,950,0,0,1,0,1,1,360,0,0,1,0
10,0,0,30,0,0,1,50,25,0,0,24,0,0,1,0,0,950,0,0,1,0,1,1,270,0,0,1,1
10,0,1,37,0,0,0,31,18,0,0,120,0,0,0,0,12,514,0,0,1,0,1,1,249,0,0,1,0
23,1,1,23,0,0,0,31,18,0,0,84,0,0,0,0,48,119,0,0,1,0,1,1,429,0,0,1,0
55,1,3,53,0,0,0,50,18,0,0,240,0,0,1,0,12,13,0,0,1,0,1,1,180,0,0,1,0
22,1,1,42,0,0,1,50,20,0,0,240,0,0,1,0,48,131,0,0,1,0,1,1,600,0,0,1,0
25,0,0,33,0,0,0,31,8,0,0,72,0,0,0,0,72,24,0,0,1,0,1,1,320,0,0,1,0
22,1,4,29,0,0,0,31,28,0,0,84,0,0,1,0,24,950,0,0,1,0,1,1,180,0,0,1,0
15,0,1,34,0,0,0,31,8,0,2,12,0,0,0,0,168,514,0,0,1,0,1,1,2007,0,1,1,0
8,1,0,73,0,0,0,31,8,0,0,36,0,0,1,0,216,725,0,0,1,0,1,1,1200,0,0,1,0
12,1,0,19,0,0,0,31,8,0,0,228,0,0,0,0,12,60,0,0,1,0,1,1,400,0,0,1,1
22,0,0,19,0,0,0,31,11,0,0,228,0,0,1,0,0,26,0,0,1,0,1,1,254,0,0,1,0
19,1,1,26,0,0,0,31,25,0,0,84,0,0,1,0,0,999,0,0,1,0,1,1,600,0,0,1,0
25,1,0,22,0,0,0,31,12,0,2,12,0,0,0,0,0,72,0,0,1,0,1,1,380,0,0,1,1
23,0,0,20,0,0,0,31,12,0,1,240,0,0,0,0,12,40,0,0,1,0,1,1,280,0,0,1,0
15,1,0,20,0,0,0,31,20,0,2,228,0,0,1,0,0,999,0,0,1,0,1,1,0,0,0,1,1
25,1,1,28,0,0,1,31,12,0,0,72,0,0,0,0,84,40,0,0,1,0,1,1,300,0,0,1,1
25,1,1,25,0,0,1,31,20,0,2,36,0,0,1,0,120,100,0,0,1,0,1,1,360,0,0,1,1
9,1,1,54,0,0,0,5,8,0,0,192,0,0,1,0,0,720,1379,0,1,0,1,1,0,0,0,1,0
55,1,0,42,0,0,0,31,20,0,0,120,0,0,0,0,0,131,0,1,1,0,1,1,397,0,0,1,0
21,1,0,29,0,0,1,31,28,0,2,12,0,0,0,0,24,130,0,1,1,0,1,1,350,0,0,1,0
22,1,2,39,0,0,0,50,25,0,0,216,0,0,1,0,120,950,0,0,1,0,1,1,1500,0,0,1,0
25,1,1,44,0,0,0,50,12,0,0,360,0,0,1,0,156,999,0,0,1,0,1,1,540,0,0,1,0
66,1,0,39,0,0,0,5,3,0,0,480,0,0,0,0,36,38,0,0,1,0,1,1,655,0,0,1,0
22,0,1,30,0,0,1,31,3,0,0,36,0,0,1,0,48,952,0,0,1,0,1,1,560,0,1,1,0
25,1,2,31,0,0,0,50,28,0,0,48,0,0,0,0,36,653,0,1,1,0,1,1,360,0,0,1,1
55,1,4,23,0,0,1,50,12,0,2,120,0,0,1,0,0,950,0,0,1,0,1,1,250,0,0,1,0
19,1,3,66,0,0,1,31,18,0,0,240,0,0,1,0,12,13,0,0,1,0,1,1,916,0,2,1,0
22,1,0,33,0,0,0,50,28,0,2,96,0,0,1,0,48,999,0,0,1,0,1,1,600,0,0,1,0
19,1,1,24,0,0,1,31,28,0,0,96,0,0,0,0,12,999,0,0,1,0,1,1,240,0,0,1,0
22,0,4,60,0,0,0,31,8,0,0,96,0,0,1,0,60,515,0,0,1,0,1,1,1500,0,1,1,0
18,0,1,33,0,0,0,23,12,0,0,72,0,0,1,0,180,514,0,0,1,0,1,1,1570,0,0,1,0
14,1,3,58,0,0,0,31,20,0,2,36,0,0,1,0,180,717,0,1,1,0,1,1,2000,0,0,1,0
19,1,1,25,0,0,0,31,8,0,0,60,0,0,1,0,0,999,0,0,1,0,1,1,500,0,0,1,0
22,1,1,40,0,0,0,31,3,0,0,420,0,0,1,0,36,69,0,0,1,0,1,1,270,0,0,1,0
10,1,0,25,0,0,0,31,25,0,0,24,0,1,0,0,0,205,0,0,1,0,1,1,250,0,0,1,1
21,1,1,40,0,0,0,31,20,0,0,48,0,0,0,0,192,210,0,0,1,0,1,1,1200,0,0,1,0
21,1,0,44,0,0,0,31,8,0,4,120,0,0,0,0,0,78,0,0,1,0,1,1,320,0,0,1,0
3,1,0,27,0,0,1,50,8,0,0,72,0,0,0,0,24,205,0,0,1,0,1,1,350,0,0,1,0
8,0,0,35,0,0,0,50,23,0,0,12,0,0,1,0,12,999,0,0,1,0,1,1,396,0,0,1,0
25,0,0,37,0,0,0,31,28,0,2,36,0,0,1,0,12,110,0,0,1,0,1,1,490,0,0,1,0
15,1,1,42,0,0,0,31,20,0,2,36,0,0,0,0,12,26,0,0,1,0,1,1,247,0,0,1,0
23,1,1,59,0,0,0,31,8,0,0,708,0,0,1,0,0,703,0,0,1,0,1,1,1600,0,0,1,0
10,1,0,87,0,0,0,31,18,0,4,12,0,0,1,0,0,725,0,0,1,0,1,1,936,0,1,1,0
15,1,4,39,0,0,0,31,25,0,4,12,0,0,0,0,12,38,0,0,1,0,1,1,350,0,0,1,0
55,1,4,60,0,0,0,31,12,0,0,312,0,0,0,0,312,525,0,0,1,0,1,1,300,0,0,1,0
24,1,0,19,0,0,0,31,8,0,0,240,0,0,1,0,12,38,0,0,1,0,1,1,223,0,0,1,0
66,0,0,22,0,0,0,31,8,0,2,24,0,0,0,0,24,24,0,0,1,0,1,1,350,0,0,1,0
55,0,1,62,0,0,0,31,8,0,0,600,0,0,1,0,156,515,0,0,1,0,1,1,1814,0,0,1,0
55,1,0,23,0,0,0,31,18,0,0,276,0,0,1,0,36,130,0,0,1,0,1,1,251,0,0,1,1
11,1,0,19,0,0,0,31,12,0,0,24,0,0,0,0,0,653,0,0,1,0,1,1,319,0,0,1,0
25,1,1,22,0,0,0,50,8,0,4,36,0,0,1,0,0,720,1385,0,1,0,1,1,0,0,0,1,0
15,1,0,18,0,0,0,31,18,0,0,216,0,0,1,0,0,999,0,0,1,0,1,1,0,0,0,1,0
3,1,0,20,0,0,0,50,8,0,0,132,0,0,0,0,24,653,0,0,1,0,1,1,180,0,0,1,0
4,1,0,46,0,0,0,31,9,0,0,216,0,0,1,0,0,13,0,0,1,0,1,1,1500,0,0,1,0
16,1,1,33,0,0,0,31,23,0,0,36,0,0,0,0,12,522,0,0,1,0,1,1,750,0,0,1,0
15,1,0,37,0,0,0,31,28,0,0,48,0,0,1,0,0,999,0,0,1,0,1,1,0,0,0,1,0
1,1,1,19,0,0,0,50,12,0,0,252,0,0,1,0,12,40,0,0,1,0,1,1,150,0,0,1,0
20,1,3,62,0,0,1,31,12,0,4,12,0,0,0,0,324,711,0,0,1,0,1,1,1731,0,0,1,0
22,1,0,21,0,0,0,31,8,0,0,180,0,0,0,0,12,26,0,0,1,0,1,1,272,0,0,1,0
24,1,1,39,0,0,0,31,18,0,0,468,0,0,0,0,12,205,0,0,1,0,1,1,280,0,0,1,1
14,1,1,33,0,0,0,31,20,0,0,396,1,0,1,0,36,205,700,0,1,0,1,1,380,0,0,1,1
55,0,0,52,0,0,0,31,9,0,0,480,0,0,1,0,120,999,0,0,1,0,1,1,410,0,0,1,0
10,1,0,44,0,0,0,31,28,0,0,528,0,0,1,0,0,703,0,0,1,0,1,1,250,0,0,1,0
25,1,1,59,0,0,0,50,12,0,2,264,0,0,1,0,96,131,1500,0,1,0,1,1,600,0,0,1,0
24,1,2,42,0,0,0,50,12,0,0,36,0,0,1,0,60,999,0,0,1,0,1,1,1340,0,0,1,1
25,0,0,24,0,0,1,50,28,0,4,60,0,0,0,0,0,251,0,0,1,0,1,1,217,0,0,1,0
23,1,1,57,0,0,0,31,18,0,0,12,0,0,1,0,0,999,1100,0,1,0,1,1,0,0,0,1,0
24,1,0,38,0,0,0,31,3,0,2,36,0,0,0,0,12,24,0,0,1,0,1,1,1125,0,0,1,0
25,1,1,37,0,0,0,50,28,0,0,156,0,0,0,0,12,205,0,0,1,0,1,1,550,0,0,1,0
13,0,0,19,0,0,0,31,28,0,0,228,0,0,1,0,12,159,0,0,1,0,1,1,350,0,0,1,0
22,0,1,21,0,0,0,31,18,0,0,180,0,0,1,0,36,21,0,0,1,0,1,1,220,0,0,1,0
12,1,4,57,0,0,0,31,3,0,0,228,0,0,1,0,0,703,0,0,1,0,1,1,300,0,0,1,0
55,1,1,53,0,0,0,31,20,0,0,204,0,0,1,0,0,720,1200,0,1,0,1,1,1200,0,0,1,0
25,1,0,27,0,0,0,31,8,0,2,0,0,0,0,0,24,205,0,0,1,0,1,1,480,0,0,1,0
17,1,1,47,0,0,1,50,8,0,4,12,0,0,1,0,12,703,0,0,1,0,1,1,180,0,0,1,0
22,0,1,50,0,0,1,31,20,0,0,36,0,0,0,0,24,110,0,0,1,0,1,1,478,0,0,1,0
3,0,0,21,0,0,0,31,28,0,0,24,0,0,1,0,24,806,0,0,1,0,1,1,224,0,0,1,0
24,0,0,21,0,0,1,50,8,0,0,252,0,0,0,0,12,38,0,0,1,0,1,1,800,0,1,1,1
25,0,0,20,0,0,0,31,18,0,4,0,0,0,1,0,0,654,0,0,1,0,1,1,350,0,0,1,0
5,1,1,59,0,0,0,5,12,0,0,48,0,0,0,0,0,999,0,0,1,0,1,1,600,0,0,1,0
1,1,0,26,0,0,0,31,1,0,0,24,0,0,0,0,36,999,0,0,1,0,1,1,1300,0,2,1,0
25,0,4,29,0,0,1,50,18,0,0,144,0,0,0,0,0,855,0,0,1,0,1,1,370,0,0,1,1
3,1,0,18,0,0,0,31,6,0,0,0,0,0,1,0,0,950,0,0,1,0,1,1,400,0,0,1,1
15,1,0,20,0,0,0,31,18,0,1,12,0,0,1,0,0,138,0,0,1,0,1,1,1381,0,1,1,0
55,1,1,30,0,0,0,31,12,0,0,72,0,0,0,0,24,40,0,0,1,0,1,1,400,0,1,1,0
13,1,0,31,0,0,0,31,28,0,0,120,0,0,0,0,0,163,0,0,1,0,1,1,750,0,0,1,0
12,0,0,20,0,0,1,50,12,0,1,48,0,0,1,0,0,855,0,0,1,0,1,1,220,0,0,1,1
24,1,0,48,0,0,0,31,20,0,2,24,0,0,1,0,48,950,0,0,1,0,1,1,600,0,0,1,1
55,0,1,27,0,0,0,50,8,0,0,300,0,0,0,0,0,999,0,0,1,0,1,1,500,0,0,1,0
15,0,1,21,0,0,0,31,23,0,2,24,0,0,0,0,24,31,0,0,1,0,1,1,698,0,1,1,0
15,1,1,43,0,0,0,31,12,0,0,360,0,0,0,0,12,26,0,0,1,0,1,1,236,0,0,1,1
3,0,0,30,0,0,0,31,8,0,0,360,0,0,1,0,0,908,0,0,1,0,1,1,391,0,0,1,1
12,0,1,27,0,0,0,31,8,0,0,0,0,0,1,0,0,351,0,0,1,0,1,1,330,0,0,1,0
3,1,0,20,0,0,0,31,3,0,0,240,0,0,0,0,0,654,0,0,1,0,1,1,212,0,0,1,0
23,1,0,19,0,0,0,31,28,0,1,12,0,0,0,0,12,218,0,0,1,0,1,1,370,0,0,1,1
24,1,1,48,0,0,1,50,20,0,0,240,0,0,0,0,72,153,0,0,1,0,1,1,350,0,0,1,0
3,0,0,25,0,0,0,31,8,0,0,156,0,0,0,0,12,2,0,0,1,0,1,1,1500,0,1,1,0
22,1,2,45,0,0,1,31,25,0,0,240,0,0,1,0,0,950,0,0,1,0,1,1,250,0,0,1,0
24,0,1,45,0,0,0,31,23,0,2,12,0,0,0,0,12,863,0,0,1,0,1,1,666,0,1,1,1
11,1,1,47,0,0,0,31,18,0,0,72,0,0,1,0,24,950,0,0,1,0,1,1,600,0,0,1,0
6,0,0,37,0,0,0,23,12,0,0,444,0,0,0,0,24,264,0,0,1,0,1,1,180,0,0,1,0
16,1,1,59,0,0,0,31,28,0,0,324,0,0,1,0,0,13,0,0,1,0,1,1,635,0,0,1,0
25,1,1,37,0,0,0,31,3,0,0,264,0,0,0,0,12,992,0,0,1,0,1,1,400,0,0,1,0
24,1,0,23,0,0,0,50,12,0,2,12,0,0,1,0,60,131,0,0,1,0,1,1,500,0,0,1,0
22,1,1,22,0,0,1,50,20,0,0,24,0,0,1,0,0,999,365,0,1,0,1,1,0,0,0,1,0
55,1,0,30,0,0,0,31,12,0,0,300,0,0,1,0,60,205,0,0,1,0,1,1,540,0,0,1,1
23,1,4,50,0,0,0,31,12,0,0,516,0,0,0,0,72,653,0,0,1,0,1,1,481,0,0,1,0
1,1,0,27,0,0,0,31,18,0,0,324,0,0,1,0,24,999,0,0,1,0,1,1,692,0,0,1,0
4,1,0,26,0,0,0,31,22,0,0,300,0,0,0,0,24,950,0,0,1,0,1,1,900,0,0,1,1
15,0,1,34,0,0,0,31,8,0,0,132,0,0,0,0,192,514,0,0,1,0,1,1,817,0,1,1,0
12,1,0,18,0,0,0,31,18,0,2,24,0,0,0,0,0,60,0,0,1,0,1,1,180,0,0,1,1
25,1,0,20,0,0,0,50,12,0,0,240,0,0,1,1,12,712,0,0,1,0,1,1,350,0,0,1,0
55,1,0,33,0,0,0,31,18,0,2,0,0,0,0,0,12,205,0,1,1,0,1,1,300,0,0,1,0
4,1,1,29,0,0,0,31,8,0,0,12,0,0,1,0,12,24,0,0,1,0,1,1,850,0,2,1,1
24,0,0,21,0,0,0,50,18,0,0,48,0,0,1,0,12,950,0,0,1,0,1,1,500,0,0,1,0
20,1,0,28,0,0,0,31,20,0,2,24,0,0,0,0,36,60,0,0,1,0,1,1,175,0,0,1,0
17,1,0,19,0,0,0,31,20,0,1,180,0,0,0,0,12,801,0,0,1,0,1,1,500,0,0,1,0
25,1,2,41,0,0,0,31,12,0,0,216,0,0,0,0,168,38,0,0,1,0,1,1,720,0,1,1,0
14,0,1,76,0,0,1,50,12,0,0,180,0,0,1,0,36,13,0,0,1,0,1,1,264,0,0,1,0
20,0,0,32,0,0,0,31,12,0,0,12,0,0,1,0,12,202,0,0,1,0,1,1,700,0,0,1,0
1,1,0,25,0,0,0,23,12,0,4,240,0,0,1,0,12,153,0,0,1,0,1,1,250,0,0,1,0
10,1,4,36,0,0,0,31,28,0,0,264,0,0,1,0,0,950,0,0,1,0,1,1,2000,0,0,1,0
55,0,1,42,0,0,0,50,12,0,0,48,0,0,0,0,48,707,0,0,1,0,1,1,523,0,1,1,0
14,1,0,28,0,0,0,31,18,0,2,36,0,1,0,0,36,717,0,1,1,0,1,1,3000,0,0,1,0
22,1,0,37,0,0,0,31,28,0,0,36,0,0,1,0,72,855,0,0,1,0,1,1,258,0,0,1,1
21,0,0,33,0,0,0,31,12,0,0,132,0,0,0,0,12,40,0,0,1,0,1,1,777,0,0,1,1
17,1,1,57,0,0,0,31,12,0,0,132,0,0,1,0,0,720,1762,0,1,0,1,1,0,0,0,1,0
3,1,0,18,0,0,0,31,25,0,0,144,0,0,1,0,156,305,0,0,1,0,1,1,3000,0,0,1,0
12,1,0,30,0,0,1,50,18,0,0,36,0,0,0,0,12,60,0,0,1,0,1,1,180,0,0,1,0
55,1,0,36,0,0,1,31,1,0,0,300,0,0,1,0,24,72,0,0,1,0,1,1,300,0,0,1,1
19,0,0,17,0,0,0,31,25,0,0,216,0,0,1,0,24,60,0,0,1,0,1,1,300,0,0,1,0
19,1,3,46,0,0,0,31,3,0,0,36,0,1,1,0,12,725,0,0,1,0,1,1,444,0,1,1,0
24,1,0,27,0,0,1,50,18,0,0,12,0,0,0,0,36,999,0,0,1,0,1,1,400,0,0,1,0
